pid_vid,0_bvp,1_bvp,2_bvp,3_bvp,4_bvp,5_bvp,6_bvp,7_bvp,8_bvp,9_bvp,10_bvp,11_bvp,12_bvp,13_bvp,14_bvp,15_bvp,16_bvp,17_bvp,18_bvp,19_bvp,20_bvp,21_bvp,22_bvp,23_bvp,24_bvp,25_bvp,26_bvp,27_bvp,28_bvp,29_bvp,30_bvp,31_bvp,32_bvp,33_bvp,0_gsr,1_gsr,2_gsr,3_gsr,4_gsr,5_gsr,6_gsr,7_gsr,8_gsr,9_gsr,10_gsr,11_gsr,12_gsr,13_gsr,14_gsr,15_gsr,16_gsr,17_gsr,18_gsr,19_gsr,20_gsr,21_gsr,22_gsr,0_temp,1_temp,2_temp,3_temp,4_temp,5_temp,6_temp,7_temp,8_temp,9_temp,10_temp,11_temp,12_temp,13_temp,14_temp,15_temp,16_temp,17_temp,18_temp,19_temp,20_temp,21_temp,22_temp,0_eye,1_eye,2_eye,3_eye,4_eye,5_eye,6_eye,7_eye,8_eye,9_eye,10_eye,11_eye,12_eye,13_eye,14_eye,15_eye,16_eye,17_eye,18_eye,19_eye,20_eye,21_eye,22_eye,23_eye,24_eye,25_eye,26_eye,27_eye,28_eye,29_eye,30_eye,31_eye,32_eye,33_eye,34_eye,35_eye,36_eye,37_eye,38_eye,presenter_subjective_belief
p03_2md,0.648239437,0.795442656,0.720139893,0.018515049,0.000342807,0.720377777,0.002396548,0.004738427,-3.452222072,3.6187661,0.089533586,1.450011704,2.102533943,1.452773281,0.025527626,0.000673712,78,11,65.08474576,128,84.29578681,14.37889634,206.7526599,85.51334594,13.88874292,21.71521658,114.030081,526.1769481,278.3654563,214.5995567,351.8136895,0.763157895,0.894736842,0.852941176,0.176777476,0.29603595,0.223854094,0.027980217,0.000782893,0.225585403,0.176777476,0.29603595,0.223854094,0.027980217,0.000782893,0.225585403,0.000987287,0.001753933,0.000987287,0.001753933,11,11,1,3,0.137026565,-0.014304699,0.333333333,0.555555556,0.648148148,0.605916893,0.025706605,0.00066083,0.606458639,0.555555556,0.648148148,0.605916893,0.025706605,0.00066083,0.606458639,0.002613042,0.005144033,0.002613042,0.005144033,8,8,1,6,0.26550066,-0.015991016,0.166666667,0.336691746,0.974130193,0.694133523,0.062808174,0.003944867,0.696968085,0.003153886,0.006110762,2,7,0.19355652,-0.005416885,0.285714286,0.216982134,0.964711881,0.532699373,0.091025507,0.008285643,0.540417145,0.004964321,0.009627586,2,5,0.193303265,-0.010492443,0.4,0.277588234,0.826503424,0.613416448,0.062880718,0.003953985,0.616629563,0.003593624,0.006977709,2,5,0.193475387,-0.029803868,0.4,0
p03_4md,0.314778672,0.852002012,0.719646363,0.041222046,0.001699257,0.720825492,0.004455551,0.008830658,-30.19496656,13.80351701,-0.662897374,6.476550642,41.94570822,6.510387174,0.080490708,0.002237148,59,8,60,182.8571429,81.59033386,19.99348569,399.73947,84.0042978,12.32962599,19.76306183,100.6416629,596.174569,292.7026697,244.5372111,368.3681211,0.789473684,0.877192982,0.9,0.598258389,0.750204893,0.626369141,0.027656419,0.000764877,0.626975051,0.598258389,0.750204893,0.626369141,0.027656419,0.000764877,0.626975051,0.003664271,0.006754526,0.003664271,0.006754526,15,15,2,4,0.16347405,0.022550744,0.5,0.814814815,0.907407407,0.853439153,0.023243021,0.000540238,0.853753341,0.814814815,0.907407407,0.853439153,0.023243021,0.000540238,0.853753341,0.003996803,0.00805153,0.003996803,0.00805153,10,10,1,7,0.429811778,-0.048525162,0.142857143,0.291707385,0.805262437,0.728749445,0.05955804,0.00354716,0.731177974,0.003888073,0.00752056,1,5,0.347649997,0.030563473,0.2,0.183391259,0.639759022,0.527769556,0.057361789,0.003290375,0.530876179,0.003293455,0.006382556,1,6,0.347609834,0.024014604,0.166666667,0.306378101,0.696789463,0.6282595,0.049958274,0.002495829,0.630241735,0.003430446,0.006661899,1,5,0.347645679,0.046896384,0.2,0
p03_2fd,0.562283702,0.832927565,0.720154203,0.028505714,0.000812576,0.720717903,0.003574886,0.00707811,-4.364195839,12.41799201,0.347387328,3.180221173,10.11380671,3.199138113,0.037536073,0.000920464,72,8,64,192,88.93092868,23.85905011,569.2542722,92.07586192,18.01218478,31.55218001,122.4247867,490.096831,288.0420038,224.5824144,379.0517716,0.814285714,0.942857143,0.863636364,0.519249552,0.666867842,0.569365716,0.034825367,0.001212806,0.570422338,0.519249552,0.666867842,0.569365716,0.034825367,0.001212806,0.570422338,0.002046374,0.003663191,0.002046374,0.003663191,14,14,1,3,0.304428733,0.018858305,0.333333333,0.75,0.814814815,0.783346283,0.020853678,0.000434876,0.78362187,0.75,0.814814815,0.783346283,0.020853678,0.000434876,0.78362187,0.003260303,0.006566851,0.003260303,0.006566851,6,6,1,6,0.392334556,0.018271078,0.166666667,0.326376415,0.800246918,0.723070964,0.072635932,0.005275979,0.726708423,0.004444793,0.008627401,1,6,0.34274431,-0.002468927,0.166666667,0.254912641,0.606651542,0.514132858,0.028873695,0.00083369,0.514942615,0.00237735,0.004567172,1,4,0.342722687,0.006736774,0.25,0.305650676,0.673192293,0.618601911,0.046494626,0.00216175,0.620345923,0.003236158,0.006284814,1,6,0.342737763,0.001186386,0.166666667,0
p03_5fd,0.61082495,0.829597586,0.719915344,0.020093547,0.000403751,0.720195604,0.002164999,0.004284614,-10.41862332,7.777692178,-0.14441753,2.66282285,7.090625528,2.666736198,0.039208018,0.001053368,95,12,59.07692308,147.6923077,89.97777975,18.30214704,334.9685864,91.82031058,18.10203035,31.4085473,131.5931462,455.9507979,280.6024864,216.5444179,438.4260792,0.88172043,0.967741935,0.911111111,0.163127582,0.27340556,0.220709443,0.032276012,0.001041741,0.223043443,0.163127582,0.27340556,0.220709443,0.032276012,0.001041741,0.223043443,0.00090429,0.001445248,0.00090429,0.001445248,26,26,1,3,0.137031117,0.035385158,0.333333333,0.166666667,0.259259259,0.205309356,0.029876883,0.000892628,0.207459393,0.166666667,0.259259259,0.205309356,0.029876883,0.000892628,0.207459393,0.002583979,0.005089885,0.002583979,0.005089885,8,8,2,8,0.081422787,-0.005718358,0.25,0.289620559,0.786123269,0.69209091,0.067791361,0.004595669,0.695401841,0.003200266,0.006207213,1,6,0.32036673,0.016207517,0.166666667,0.213286833,0.899047472,0.506779165,0.055934342,0.003128651,0.509855434,0.002710093,0.005263164,1,7,0.320361823,-0.000967002,0.142857143,0.293154243,0.808206336,0.599435038,0.054595866,0.002980709,0.601915211,0.002763961,0.005393807,1,6,0.32036673,0.016837056,0.166666667,0
p03_6mn,0.620684105,0.813209256,0.720013752,0.019559707,0.000382582,0.720279273,0.002345994,0.004643857,-7.11888356,9.258628445,-0.046913772,2.433822623,5.923492562,2.434274731,0.039330523,0.000992374,75,9,59.07692308,182.8571429,90.60871575,25.38341005,644.3175058,94.09706093,19.50952783,30.11185461,115.2311436,520.6925676,275.9938194,204.0558293,385.1282782,0.890410959,0.931506849,0.955882353,0.050129389,0.134903286,0.091306581,0.022025692,0.000485131,0.093908961,0.050129389,0.134903286,0.091306581,0.022025692,0.000485131,0.093908961,0.000937675,0.001589453,0.000937675,0.001589453,21,21,1,4,0.066852651,-0.00078491,0.25,0,0.12962963,0.056272401,0.041240748,0.001700799,0.069687944,0,0.12962963,0.056272401,0.041240748,0.001700799,0.069687944,0.002405002,0.004720407,0.002405002,0.004720407,6,6,2,7,0.026820306,-0.002094326,0.285714286,0.305843097,0.81084894,0.721409424,0.057022885,0.003251609,0.723658571,0.003676517,0.007131051,2,5,0.190696109,0.029533226,0.4,0.155525979,0.59084831,0.517939343,0.047959297,0.002300094,0.520154054,0.002842352,0.005513145,2,5,0.190289962,0.022375643,0.4,0.294773263,0.695546796,0.619674384,0.046141815,0.002129067,0.621389143,0.003047915,0.005921272,2,5,0.190658744,0.021880457,0.4,1
p03_5md,0,1,0.719926188,0.049745412,0.002474606,0.721642109,0.003598199,0.007139939,-21.08498534,15.95350922,-0.215452285,4.425137541,19.58184226,4.430379436,0.048272598,0.001330551,75,9,67.36842105,120,87.96116915,14.48819738,209.9078634,89.1463692,13.83973738,23.88149598,114.442207,524.2820946,276.0898376,219.6445466,389.8880034,0.808219178,0.917808219,0.880597015,0,0.377217873,0.224216769,0.065905871,0.004343584,0.233643055,0,0.377217873,0.224216769,0.065905871,0.004343584,0.233643055,0.007951301,0.014953077,0.007951301,0.014953077,10,10,2,6,0.050847307,0.009171715,0.333333333,0.722222222,0.75,0.737791932,0.009948151,9.90E-05,0.737858571,0.722222222,0.75,0.737791932,0.009948151,9.90E-05,0.737858571,0.001899335,0.003643967,0.001899335,0.003643967,8,8,1,6,0.353418058,0.048946317,0.166666667,0.324763913,0.919508108,0.743752925,0.054277947,0.002946096,0.745729998,0.003524064,0.006846231,1,4,0.341426814,0.036175868,0.25,0.236227856,0.578206006,0.533854895,0.037260685,0.001388359,0.535153066,0.002350251,0.004554774,1,6,0.34142277,0.054793347,0.166666667,0.280495884,0.726966539,0.63880391,0.042418176,0.001799302,0.640210087,0.002821487,0.005503171,1,5,0.34142277,0.060884293,0.2,0
p03_6fn,0.068772636,0.926649899,0.719734312,0.04870036,0.002371725,0.721379345,0.00388086,0.007712504,-22.34042189,14.74928188,-0.057579963,5.103862689,26.04941434,5.104187477,0.069303572,0.001895712,58,8,60,147.6923077,78.07884349,18.93225065,358.4301145,80.34137113,12.03672421,20.70720577,97.23678365,617.0504386,317.1004954,280.1489351,410.2226774,0.696428571,0.839285714,0.829787234,0.154147086,0.62449871,0.348801184,0.084894231,0.007207031,0.358913002,0.154147086,0.62449871,0.348801184,0.084894231,0.007207031,0.358913002,0.01178979,0.022477929,0.01178979,0.022477929,11,11,2,5,0.082652096,0.024536959,0.4,0.740740741,0.796296296,0.753390715,0.010831729,0.000117326,0.753468028,0.740740741,0.796296296,0.753390715,0.010831729,0.000117326,0.753468028,0.002101392,0.004232804,0.002101392,0.004232804,6,6,1,4,0.359900451,0.094486506,0.25,0.315370842,0.737744487,0.670844505,0.051873535,0.002690864,0.672846152,0.002338623,0.004477311,1,3,0.335289159,-0.03200577,0.333333333,0.207400503,0.554518736,0.489334592,0.042572596,0.001812426,0.49118216,0.001970966,0.003799014,1,3,0.334531187,0.004415498,0.333333333,0.268715543,0.642927564,0.580089548,0.044189636,0.001952724,0.581769445,0.002029764,0.003925622,1,3,0.335165236,-0.000644768,0.333333333,1
p03_8fd,0.658873239,0.772364185,0.720010071,0.017471964,0.00030527,0.720221917,0.002264818,0.004477825,-5.693101818,6.860454022,0.160620685,2.382221438,5.67497898,2.387630203,0.033633583,0.000809395,64,8,68.57142857,174.5454545,91.30458265,20.12739134,405.1118823,93.49673094,16.73477258,25.61400396,133.1425427,450.6448413,258.5229711,202.3733454,386.5869919,0.870967742,0.935483871,0.931034483,0.155019126,0.209619543,0.177228913,0.015339762,0.000235308,0.177885876,0.155019126,0.209619543,0.177228913,0.015339762,0.000235308,0.177885876,0.000746275,0.00108388,0.000746275,0.00108388,19,19,1,2,0.094449917,0.00500441,0.5,0.916666667,0.962962963,0.928141817,0.015742129,0.000247815,0.928274167,0.916666667,0.962962963,0.928141817,0.015742129,0.000247815,0.928274167,0.003751596,0.007568438,0.003751596,0.007568438,7,7,1,3,0.42917018,0.061975181,0.333333333,0.317425107,0.747949272,0.662280276,0.054515758,0.002971968,0.664518959,0.003035003,0.005869272,1,4,0.303306324,-0.0388389,0.25,0.227513352,0.514168081,0.469250278,0.026344784,0.000694048,0.469988805,0.001533155,0.002906161,1,4,0.303170134,0.006199446,0.25,0.272469229,0.630986567,0.565765277,0.03821951,0.001460731,0.567054011,0.00220444,0.004260092,1,4,0.303273749,-0.03830119,0.25,0
p03_1fd,0.64137827,0.78637827,0.720127226,0.017320881,0.000300013,0.720335414,0.002232955,0.004415688,-4.3210591,9.070339971,0.039461868,2.414668163,5.830622339,2.414990596,0.032573844,0.000744985,79,8,65.08474576,132.4137931,88.57538004,15.26964424,233.1620353,89.88192245,15.54284315,25.2739428,126.8614994,472.9567308,271.4029514,204.6971872,366.8106055,0.805194805,0.857142857,0.939393939,0.08317684,0.207464134,0.125370939,0.02556826,0.000653736,0.12793444,0.08317684,0.207464134,0.125370939,0.02556826,0.000653736,0.12793444,0.001674697,0.002695304,0.001674697,0.002695304,11,11,1,4,0.083006519,0.018811471,0.25,0.916666667,1,0.969177231,0.018025306,0.000324912,0.969343714,0.916666667,1,0.969177231,0.018025306,0.000324912,0.969343714,0.003566066,0.006928697,0.003566066,0.006928697,9,9,1,5,0.446636371,0.030350008,0.2,0.347059526,0.75165305,0.642654522,0.072282118,0.005224705,0.646704837,0.003466036,0.006762409,2,5,0.192261272,0.014403497,0.4,0.231274902,0.779351683,0.497033227,0.077042274,0.005935512,0.502966025,0.003721359,0.007241938,2,6,0.154371275,0.046451685,0.333333333,0.29264231,0.739305024,0.569843875,0.062687239,0.00392969,0.573279976,0.003252788,0.006358461,2,5,0.192239998,0.013573872,0.4,0
p03_8md,0.652877264,0.837072435,0.720092052,0.017300742,0.000299316,0.720299758,0.002179669,0.004308655,-4.220880814,6.424824582,0.142804335,2.245915918,5.044138309,2.250451374,0.040227268,0.001050108,78,8,68.57142857,192,97.79901801,27.97356043,782.5200831,101.7210303,23.07465103,37.66456743,138.6866792,432.6298701,262.1618171,202.3121379,383.5586177,0.855263158,0.907894737,0.942028986,0.35436807,0.483676608,0.408110882,0.034012802,0.001156871,0.409515315,0.35436807,0.483676608,0.408110882,0.034012802,0.001156871,0.409515315,0.002064001,0.003994299,0.002064001,0.003994299,5,5,1,3,0.228664366,-0.001007651,0.333333333,0.148148148,0.203703704,0.173388203,0.012719302,0.000161781,0.173850658,0.148148148,0.203703704,0.173388203,0.012719302,0.000161781,0.173850658,0.00262576,0.005291005,0.00262576,0.005291005,8,8,1,8,0.071552293,0.000383124,0.125,0.350475047,0.803709746,0.708051186,0.063822891,0.004073361,0.710920402,0.003741089,0.00720446,1,5,0.35677587,0.010772124,0.2,0.203448583,0.554511627,0.478210283,0.065877646,0.004339864,0.482724333,0.00290288,0.00557606,1,5,0.356678105,0.021649128,0.2,0.296342145,0.668116371,0.593130734,0.055056877,0.00303126,0.595679294,0.002933997,0.005646995,1,5,0.356763258,0.014878193,0.2,0
p03_1md,0.602394366,0.875060362,0.719906422,0.020347843,0.000414035,0.720193847,0.002311791,0.004577223,-7.90899711,7.052212925,-0.159143164,2.470445828,6.103102591,2.475566428,0.040559569,0.001043902,107,15,62.95081967,109.7142857,81.97266793,12.99107114,168.7679294,82.99569999,14.3705729,25.6361426,113.035268,530.807783,296.5680634,231.5664586,412.0070558,0.904761905,0.942857143,0.95959596,0.410401685,0.975602803,0.605662092,0.130708478,0.017084706,0.619545005,0.410401685,0.975602803,0.605662092,0.130708478,0.017084706,0.619545005,0.013379243,0.025909996,0.013379243,0.025909996,14,14,1,10,0.395268945,0.035912608,0.1,0.185185185,0.259259259,0.228095937,0.022280971,0.000496442,0.229176812,0.185185185,0.259259259,0.228095937,0.022280971,0.000496442,0.229176812,0.002540151,0.005102881,0.002540151,0.005102881,9,9,3,11,0.045633329,0.00108321,0.272727273,0.36093832,0.825927547,0.718557662,0.063783644,0.004068353,0.721382174,0.002953168,0.005754756,3,9,0.133553386,0.014955774,0.333333333,0.27626186,0.673627024,0.538860345,0.037656529,0.001418014,0.5401741,0.002704281,0.005188779,1,6,0.336779188,0.021148205,0.166666667,0.325543609,0.737769165,0.628709003,0.043639272,0.001904386,0.630221249,0.002644065,0.005149877,2,8,0.13128535,0.034141243,0.25,0
p06_2fd,0.559217675,0.641598331,0.605449706,0.00622159,3.87E-05,0.605481658,0.000538555,0.001065347,-26.46427801,8.331996925,-0.912611826,5.118168033,26.19564401,5.198894532,0.035299207,0.000869815,76,11,60,166.9565217,88.2393722,25.75471074,663.3051253,91.92111799,19.41656186,32.97654275,122.8144989,488.5416667,284.9562893,212.2669919,454.437318,0.905405405,0.959459459,0.943661972,0.205519172,0.351700083,0.257922661,0.035020219,0.001226416,0.260273264,0.205519172,0.351700083,0.257922661,0.035020219,0.001226416,0.260273264,0.003058238,0.00596686,0.003058238,0.00596686,8,8,1,3,0.139043691,0.033443667,0.333333333,0.898305085,0.937853107,0.922018525,0.010757035,0.000115714,0.922080846,0.898305085,0.937853107,0.922018525,0.010757035,0.000115714,0.922080846,0.002321802,0.004675628,0.002321802,0.004675628,8,8,1,3,0.449855764,0.027766754,0.333333333,0.36463279,0.868735143,0.721861707,0.050846562,0.002585373,0.723649444,0.003112267,0.006030078,1,4,0.353569614,0.003177134,0.25,0.398184447,0.836704213,0.736514018,0.042683734,0.001821901,0.737749259,0.002394297,0.004593993,1,5,0.353529502,0.005916355,0.2,0.395393296,0.816288739,0.729187863,0.040679463,0.001654819,0.730321164,0.002608239,0.00506049,1,5,0.35356466,-0.002094981,0.2,0
p06_1mn,0.577364203,0.640833713,0.605666464,0.005179589,2.68E-05,0.6056886,0.000546238,0.001081616,-7.199383923,4.882907941,-0.192475067,1.996784581,3.987148665,2.00603971,0.026060214,0.000674774,71,8,55.65217391,160,81.18153821,19.08228045,364.133427,83.39409795,16.08958921,24.41937944,137.4936061,436.3839286,314.4949873,240.5852775,527.8926039,0.942028986,0.985507246,0.955882353,0.123080093,0.188666352,0.151118432,0.019446651,0.000378172,0.152354449,0.123080093,0.188666352,0.151118432,0.019446651,0.000378172,0.152354449,0.000622407,0.00113209,0.000622407,0.00113209,8,8,1,2,0.089906688,0.00435583,0.5,0.898305085,0.937853107,0.916264756,0.010024188,0.000100484,0.916319142,0.898305085,0.937853107,0.916264756,0.010024188,0.000100484,0.916319142,0.002361767,0.004762572,0.002361767,0.004762572,7,7,1,2,0.416307061,-0.114594908,0.5,0.280188006,0.729502802,0.623273048,0.060430057,0.003651792,0.626194135,0.00254745,0.004912083,1,3,0.322637183,-0.026856853,0.333333333,0.305807935,0.757532724,0.641471187,0.06101361,0.003722661,0.644364739,0.002218515,0.004210983,1,3,0.322634083,-0.016245103,0.333333333,0.292997971,0.74166639,0.632372118,0.05859767,0.003433687,0.635079768,0.002216028,0.004270486,1,3,0.322634083,-0.021327758,0.333333333,1
p06_2md,0.518575272,0.632667465,0.605589245,0.006521956,4.25E-05,0.60562435,0.000514511,0.001016708,-16.10925033,9.453364003,-0.368316804,3.328125406,11.07641872,3.348443815,0.029459832,0.000779632,89,12,60,192,87.05062682,20.83717275,434.1877682,89.50977264,12.78796431,21.81301952,130.6223425,459.3394886,270.0843486,138.8751345,504.7535798,0.988505747,0.988505747,1,0.652401906,0.732457525,0.689503187,0.011831542,0.000139985,0.689604069,0.652401906,0.732457525,0.689503187,0.011831542,0.000139985,0.689604069,0.00125839,0.00211703,0.00125839,0.00211703,31,31,1,4,0.335075138,0.025525581,0.25,0.429378531,0.451977401,0.432809955,0.005155001,2.66E-05,0.432840465,0.429378531,0.451977401,0.432809955,0.005155001,2.66E-05,0.432840465,0.001081119,0.002175668,0.001081119,0.002175668,10,10,1,4,0.20861438,-0.023468243,0.25,0.329078412,0.819987786,0.683651431,0.047562309,0.002262173,0.685303229,0.003324845,0.006480685,1,6,0.336623655,0.015699807,0.166666667,0.334893759,0.752785412,0.689930311,0.047249941,0.002232557,0.691545709,0.002826034,0.005431084,1,4,0.336616699,0.032096275,0.25,0.333408112,0.76542653,0.686790871,0.041541866,0.001725727,0.688045575,0.002928093,0.005691408,1,3,0.336623655,0.065992926,0.333333333,0
p06_1fn,0.475004411,0.647334516,0.605669205,0.009488415,9.00E-05,0.605743489,0.000577549,0.001141913,-13.8949427,12.32788084,-0.088722223,3.660079946,13.39618521,3.661155125,0.038313409,0.001027812,80,10,69.81818182,192,98.97172583,31.77843732,1009.869078,103.9484083,22.77083816,41.96460462,145.7060519,411.7879747,250.4327492,188.9744556,444.2410778,0.935897436,0.961538462,0.973333333,0.643008476,0.709987211,0.667351215,0.01677265,0.000281322,0.66756036,0.643008476,0.709987211,0.667351215,0.01677265,0.000281322,0.66756036,0.000936813,0.001710203,0.000936813,0.001710203,16,16,1,2,0.33398899,0.00245256,0.5,0.435028249,0.485875706,0.46344804,0.011721521,0.000137394,0.463595124,0.435028249,0.485875706,0.46344804,0.011721521,0.000137394,0.463595124,0.001768232,0.003563668,0.001768232,0.003563668,6,6,1,3,0.209576805,-0.061527542,0.333333333,0.342785601,0.785518376,0.677189578,0.046097786,0.002125006,0.678755958,0.003518468,0.006845318,1,4,0.315359357,0.062182789,0.25,0.353678784,0.764431368,0.6897652,0.035505771,0.00126066,0.690677964,0.002149666,0.004095515,1,3,0.315359357,0.062383557,0.333333333,0.348232193,0.75193163,0.683477389,0.037921243,0.001438021,0.684528035,0.002710981,0.005257534,1,3,0.315359357,0.068404664,0.333333333,1
